EmployeeID,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,Shift,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,
1220488,36.00,No,Travel_Rarely,430.00,Neurology,2.00,4.00,Other,1.00,4.00,Female,73.00,3.00,2.00,Other,2.00,Married,6962.00,19573.00,4.00,Y,Yes,22.00,4.00,4.00,80.00,1.00,15.00,2.00,3.00,1.00,0.00,0.00,0.00,
1113271,43.00,No,Travel_Frequently,1422.00,Cardiology,2.00,4.00,Life Sciences,1.00,1.00,Male,92.00,3.00,2.00,Nurse,4.00,Married,5675.00,19246.00,1.00,Y,No,20.00,4.00,3.00,80.00,1.00,7.00,5.00,3.00,7.00,7.00,7.00,7.00,
1152978,27.00,No,Travel_Frequently,1297.00,Neurology,5.00,2.00,Life Sciences,1.00,4.00,Female,53.00,3.00,1.00,Nurse,4.00,Single,2379.00,19826.00,0.00,Y,Yes,14.00,3.00,3.00,80.00,0.00,6.00,3.00,2.00,5.00,4.00,0.00,2.00,
1871070,29.00,No,Travel_Frequently,574.00,Neurology,20.00,1.00,Medical,1.00,4.00,Male,40.00,3.00,1.00,Nurse,4.00,Married,3812.00,7003.00,1.00,Y,No,13.00,3.00,2.00,80.00,0.00,11.00,3.00,4.00,11.00,8.00,3.00,10.00,
1687721,32.00,No,Travel_Frequently,1318.00,Cardiology,10.00,4.00,Marketing,1.00,4.00,Male,79.00,3.00,2.00,Nurse,4.00,Single,4648.00,26075.00,8.00,Y,No,13.00,3.00,3.00,80.00,0.00,4.00,2.00,4.00,0.00,0.00,0.00,0.00,
1031664,42.00,No,Non-Travel,355.00,Neurology,10.00,4.00,Technical Degree,1.00,3.00,Male,38.00,3.00,1.00,Other,3.00,Married,2936.00,6161.00,3.00,Y,No,22.00,4.00,2.00,80.00,2.00,10.00,1.00,2.00,6.00,3.00,3.00,3.00,
1402268,47.00,No,Travel_Rarely,207.00,Neurology,9.00,4.00,Life Sciences,1.00,2.00,Female,64.00,3.00,1.00,Nurse,3.00,Single,2105.00,5411.00,4.00,Y,No,12.00,3.00,3.00,80.00,0.00,7.00,2.00,3.00,2.00,2.00,2.00,0.00,
1601963,46.00,No,Travel_Rarely,706.00,Cardiology,2.00,2.00,Life Sciences,1.00,4.00,Male,82.00,3.00,3.00,Therapist,4.00,Divorced,8578.00,19989.00,3.00,Y,No,14.00,3.00,3.00,80.00,1.00,12.00,4.00,2.00,9.00,8.00,4.00,7.00,
1777794,28.00,No,Non-Travel,280.00,Neurology,1.00,2.00,Life Sciences,1.00,3.00,Male,43.00,3.00,1.00,Other,4.00,Divorced,2706.00,10494.00,1.00,Y,No,15.00,3.00,2.00,80.00,1.00,3.00,2.00,3.00,3.00,2.00,2.00,2.00,
1510809,29.00,No,Travel_Rarely,726.00,Neurology,29.00,1.00,Life Sciences,1.00,4.00,Male,93.00,1.00,2.00,Nurse,3.00,Divorced,6384.00,21143.00,8.00,Y,No,17.00,3.00,4.00,80.00,2.00,11.00,3.00,3.00,7.00,0.00,1.00,6.00,
1676403,42.00,No,Travel_Rarely,1142.00,Neurology,8.00,3.00,Life Sciences,1.00,4.00,Male,81.00,3.00,1.00,Nurse,3.00,Single,3968.00,13624.00,4.00,Y,No,13.00,3.00,4.00,80.00,0.00,8.00,3.00,3.00,0.00,0.00,0.00,0.00,
1458226,32.00,Yes,Travel_Rarely,414.00,Cardiology,2.00,4.00,Marketing,1.00,3.00,Male,82.00,2.00,2.00,Nurse,2.00,Single,9907.00,26186.00,7.00,Y,Yes,12.00,3.00,3.00,80.00,0.00,7.00,3.00,2.00,2.00,2.00,2.00,2.00,
1442296,46.00,No,Travel_Rarely,1319.00,Cardiology,3.00,3.00,Technical Degree,1.00,1.00,Female,45.00,4.00,4.00,Nurse,1.00,Divorced,13225.00,7739.00,2.00,Y,No,12.00,3.00,4.00,80.00,1.00,25.00,5.00,3.00,19.00,17.00,2.00,8.00,
1469297,27.00,No,Travel_Rarely,728.00,Cardiology,23.00,1.00,Medical,1.00,2.00,Female,36.00,2.00,2.00,Other,3.00,Married,3540.00,7018.00,1.00,Y,No,21.00,4.00,4.00,80.00,1.00,9.00,5.00,3.00,9.00,8.00,5.00,8.00,
1701157,29.00,No,Travel_Rarely,352.00,Neurology,6.00,1.00,Medical,1.00,4.00,Male,87.00,2.00,1.00,Other,2.00,Married,2804.00,15434.00,1.00,Y,No,11.00,3.00,4.00,80.00,0.00,1.00,3.00,3.00,1.00,0.00,0.00,0.00,
1141899,43.00,No,Travel_Rarely,823.00,Neurology,6.00,3.00,Medical,1.00,1.00,Female,81.00,2.00,5.00,Administrative,3.00,Married,19392.00,22539.00,7.00,Y,No,13.00,3.00,4.00,80.00,0.00,21.00,2.00,3.00,16.00,12.00,6.00,14.00,
1866815,48.00,No,Travel_Rarely,1224.00,Neurology,10.00,3.00,Life Sciences,1.00,4.00,Male,91.00,2.00,5.00,Administrative,2.00,Married,19665.00,13583.00,4.00,Y,No,12.00,3.00,4.00,80.00,0.00,29.00,3.00,3.00,22.00,10.00,12.00,9.00,
1329673,29.00,Yes,Travel_Frequently,459.00,Neurology,24.00,2.00,Life Sciences,1.00,4.00,Male,73.00,2.00,1.00,Other,4.00,Single,2439.00,14753.00,1.00,Y,Yes,24.00,4.00,2.00,80.00,0.00,1.00,3.00,2.00,1.00,0.00,1.00,0.00,
1775838,46.00,No,Travel_Rarely,1254.00,Cardiology,10.00,3.00,Life Sciences,1.00,3.00,Female,64.00,3.00,3.00,Nurse,2.00,Married,7314.00,14011.00,5.00,Y,No,21.00,4.00,3.00,80.00,3.00,14.00,2.00,3.00,8.00,7.00,0.00,7.00,
1575047,27.00,No,Travel_Frequently,1131.00,Neurology,15.00,3.00,Life Sciences,1.00,4.00,Female,77.00,2.00,1.00,Other,1.00,Married,4774.00,23844.00,0.00,Y,No,19.00,3.00,4.00,80.00,1.00,8.00,2.00,2.00,7.00,6.00,7.00,3.00,
1049997,39.00,No,Travel_Rarely,835.00,Neurology,19.00,4.00,Other,1.00,4.00,Male,41.00,3.00,2.00,Other,4.00,Divorced,3902.00,5141.00,8.00,Y,No,14.00,3.00,2.00,80.00,3.00,7.00,2.00,3.00,2.00,2.00,2.00,2.00,
1766213,55.00,No,Travel_Rarely,836.00,Neurology,2.00,4.00,Technical Degree,1.00,2.00,Male,98.00,2.00,1.00,Other,4.00,Married,2662.00,7975.00,8.00,Y,No,20.00,4.00,2.00,80.00,1.00,19.00,2.00,4.00,5.00,2.00,0.00,4.00,
1544113,28.00,No,Travel_Rarely,1172.00,Cardiology,3.00,3.00,Medical,1.00,2.00,Female,78.00,3.00,1.00,Other,2.00,Married,2856.00,3692.00,1.00,Y,No,19.00,3.00,4.00,80.00,1.00,1.00,3.00,3.00,1.00,0.00,0.00,0.00,
1609966,30.00,Yes,Travel_Rarely,945.00,Cardiology,9.00,3.00,Medical,1.00,2.00,Male,89.00,3.00,1.00,Other,4.00,Single,1081.00,16019.00,1.00,Y,No,13.00,3.00,3.00,80.00,0.00,1.00,3.00,2.00,1.00,0.00,0.00,0.00,
1242148,22.00,Yes,Travel_Rarely,391.00,Neurology,7.00,1.00,Life Sciences,1.00,4.00,Male,75.00,3.00,1.00,Other,2.00,Single,2472.00,26092.00,1.00,Y,Yes,23.00,4.00,1.00,80.00,0.00,1.00,2.00,3.00,1.00,0.00,0.00,0.00,
1494882,36.00,No,Travel_Rarely,1266.00,Cardiology,10.00,4.00,Technical Degree,1.00,2.00,Female,63.00,2.00,2.00,Nurse,3.00,Married,5673.00,6060.00,1.00,Y,Yes,13.00,3.00,1.00,80.00,1.00,10.00,4.00,3.00,10.00,9.00,1.00,7.00,
1450163,31.00,No,Travel_Rarely,311.00,Neurology,20.00,3.00,Life Sciences,1.00,2.00,Male,89.00,3.00,2.00,Nurse,3.00,Divorced,4197.00,18624.00,1.00,Y,No,11.00,3.00,1.00,80.00,1.00,10.00,2.00,3.00,10.00,8.00,0.00,2.00,
1104040,34.00,No,Travel_Rarely,1480.00,Cardiology,4.00,3.00,Life Sciences,1.00,3.00,Male,64.00,3.00,3.00,Nurse,4.00,Married,9713.00,24444.00,2.00,Y,Yes,13.00,3.00,4.00,80.00,3.00,9.00,3.00,3.00,5.00,3.00,1.00,0.00,
1879233,29.00,No,Travel_Rarely,592.00,Neurology,7.00,3.00,Life Sciences,1.00,4.00,Male,59.00,3.00,1.00,Nurse,1.00,Single,2062.00,19384.00,3.00,Y,No,14.00,3.00,2.00,80.00,0.00,11.00,2.00,3.00,3.00,2.00,1.00,2.00,
1878518,37.00,No,Travel_Rarely,783.00,Neurology,7.00,4.00,Medical,1.00,4.00,Male,78.00,3.00,2.00,Other,1.00,Married,4284.00,13588.00,5.00,Y,Yes,22.00,4.00,3.00,80.00,1.00,16.00,2.00,3.00,5.00,3.00,0.00,4.00,
1694441,35.00,No,Travel_Rarely,219.00,Cardiology,16.00,2.00,Other,1.00,4.00,Female,44.00,2.00,2.00,Therapist,2.00,Married,4788.00,25388.00,0.00,Y,Yes,11.00,3.00,4.00,80.00,0.00,4.00,2.00,3.00,3.00,2.00,0.00,2.00,
1608760,45.00,No,Travel_Rarely,556.00,Cardiology,25.00,2.00,Life Sciences,1.00,2.00,Female,93.00,2.00,2.00,Therapist,4.00,Married,5906.00,23888.00,0.00,Y,No,13.00,3.00,4.00,80.00,2.00,10.00,2.00,2.00,9.00,8.00,3.00,8.00,
1357691,36.00,No,Travel_Frequently,1213.00,Neurology,2.00,1.00,Human Resources,1.00,2.00,Male,94.00,2.00,2.00,Other,4.00,Single,3886.00,4223.00,1.00,Y,No,21.00,4.00,4.00,80.00,0.00,10.00,2.00,2.00,10.00,1.00,0.00,8.00,
1551391,40.00,No,Travel_Rarely,1137.00,Neurology,1.00,4.00,Life Sciences,1.00,1.00,Male,98.00,3.00,4.00,Administrative,1.00,Divorced,16823.00,18991.00,2.00,Y,No,11.00,3.00,1.00,80.00,1.00,22.00,3.00,3.00,19.00,7.00,11.00,16.00,
1419575,26.00,No,Travel_Rarely,482.00,Neurology,1.00,2.00,Life Sciences,1.00,2.00,Female,90.00,2.00,1.00,Other,3.00,Married,2933.00,14908.00,1.00,Y,Yes,13.00,3.00,3.00,80.00,1.00,1.00,3.00,2.00,1.00,0.00,1.00,0.00,
1620257,48.00,No,Travel_Frequently,117.00,Neurology,22.00,3.00,Medical,1.00,4.00,Female,58.00,3.00,4.00,Administrative,4.00,Divorced,17174.00,2437.00,3.00,Y,No,11.00,3.00,2.00,80.00,1.00,24.00,3.00,3.00,22.00,17.00,4.00,7.00,
1662166,44.00,No,Travel_Rarely,170.00,Neurology,1.00,4.00,Life Sciences,1.00,2.00,Male,78.00,4.00,2.00,Nurse,1.00,Married,5033.00,9364.00,2.00,Y,No,15.00,3.00,4.00,80.00,1.00,10.00,5.00,3.00,2.00,0.00,2.00,2.00,
1738269,34.00,Yes,Non-Travel,967.00,Neurology,16.00,4.00,Technical Degree,1.00,4.00,Male,85.00,1.00,1.00,Other,1.00,Married,2307.00,14460.00,1.00,Y,Yes,23.00,4.00,2.00,80.00,1.00,5.00,2.00,3.00,5.00,2.00,3.00,0.00,
1557030,56.00,Yes,Travel_Rarely,1162.00,Neurology,24.00,2.00,Life Sciences,1.00,1.00,Male,97.00,3.00,1.00,Nurse,4.00,Single,2587.00,10261.00,1.00,Y,No,16.00,3.00,4.00,80.00,0.00,5.00,3.00,3.00,4.00,2.00,1.00,0.00,
1153641,36.00,No,Travel_Rarely,335.00,Cardiology,17.00,2.00,Marketing,1.00,3.00,Male,33.00,2.00,2.00,Nurse,2.00,Married,5507.00,16822.00,2.00,Y,No,16.00,3.00,3.00,80.00,2.00,12.00,1.00,1.00,4.00,2.00,1.00,3.00,
1448030,41.00,No,Travel_Rarely,337.00,Cardiology,8.00,3.00,Marketing,1.00,3.00,Female,54.00,3.00,2.00,Nurse,2.00,Married,4393.00,26841.00,5.00,Y,No,21.00,4.00,3.00,80.00,1.00,14.00,3.00,3.00,5.00,4.00,1.00,4.00,
1804573,42.00,No,Travel_Rarely,1396.00,Neurology,6.00,3.00,Medical,1.00,3.00,Male,83.00,3.00,3.00,Administrative,1.00,Married,13348.00,14842.00,9.00,Y,No,13.00,3.00,2.00,80.00,1.00,18.00,3.00,4.00,13.00,7.00,5.00,7.00,
1058985,31.00,No,Travel_Rarely,1079.00,Cardiology,10.00,2.00,Medical,1.00,3.00,Female,86.00,3.00,2.00,Nurse,4.00,Divorced,6583.00,20115.00,2.00,Y,Yes,11.00,3.00,4.00,80.00,1.00,8.00,2.00,3.00,5.00,2.00,1.00,4.00,
1674974,34.00,No,Travel_Rarely,735.00,Cardiology,3.00,1.00,Medical,1.00,4.00,Female,75.00,2.00,2.00,Nurse,4.00,Married,8103.00,16495.00,3.00,Y,Yes,12.00,3.00,3.00,80.00,0.00,9.00,3.00,2.00,4.00,2.00,0.00,1.00,
1408618,31.00,No,Travel_Rarely,471.00,Neurology,4.00,3.00,Medical,1.00,1.00,Female,62.00,4.00,1.00,Nurse,3.00,Divorced,3978.00,16031.00,8.00,Y,No,12.00,3.00,2.00,80.00,1.00,4.00,0.00,2.00,2.00,2.00,2.00,2.00,
1670932,26.00,No,Travel_Frequently,1096.00,Neurology,6.00,3.00,Other,1.00,3.00,Male,61.00,4.00,1.00,Nurse,4.00,Married,2544.00,7102.00,0.00,Y,No,18.00,3.00,1.00,80.00,1.00,8.00,3.00,3.00,7.00,7.00,7.00,7.00,
1808720,45.00,No,Travel_Frequently,1297.00,Neurology,1.00,4.00,Medical,1.00,2.00,Male,44.00,3.00,2.00,Nurse,3.00,Single,5399.00,14511.00,4.00,Y,No,12.00,3.00,3.00,80.00,0.00,12.00,3.00,3.00,4.00,2.00,0.00,3.00,
1228157,33.00,No,Travel_Rarely,217.00,Cardiology,10.00,4.00,Marketing,1.00,2.00,Male,43.00,3.00,2.00,Nurse,3.00,Single,5487.00,10410.00,1.00,Y,No,14.00,3.00,2.00,80.00,0.00,10.00,2.00,2.00,10.00,4.00,0.00,9.00,
1355281,28.00,No,Travel_Frequently,783.00,Cardiology,1.00,2.00,Life Sciences,1.00,3.00,Male,42.00,2.00,2.00,Nurse,4.00,Married,6834.00,19255.00,1.00,Y,Yes,12.00,3.00,3.00,80.00,1.00,7.00,2.00,3.00,7.00,7.00,0.00,7.00,
1745305,29.00,Yes,Travel_Frequently,746.00,Cardiology,24.00,3.00,Technical Degree,1.00,3.00,Male,45.00,4.00,1.00,Other,1.00,Single,1091.00,10642.00,1.00,Y,No,17.00,3.00,4.00,80.00,0.00,1.00,3.00,3.00,1.00,0.00,0.00,0.00,
1048077,39.00,No,Non-Travel,1251.00,Cardiology,21.00,4.00,Life Sciences,1.00,1.00,Female,32.00,1.00,2.00,Nurse,3.00,Married,5736.00,3987.00,6.00,Y,No,19.00,3.00,3.00,80.00,1.00,10.00,1.00,3.00,3.00,2.00,1.00,2.00,
1616851,27.00,No,Travel_Rarely,1354.00,Neurology,2.00,4.00,Technical Degree,1.00,2.00,Male,41.00,3.00,1.00,Other,2.00,Married,2226.00,6073.00,1.00,Y,No,11.00,3.00,3.00,80.00,1.00,6.00,3.00,2.00,5.00,3.00,1.00,2.00,
1700476,34.00,No,Travel_Frequently,735.00,Neurology,22.00,4.00,Other,1.00,3.00,Male,86.00,2.00,2.00,Other,4.00,Married,5747.00,26496.00,1.00,Y,Yes,15.00,3.00,2.00,80.00,0.00,16.00,3.00,3.00,15.00,10.00,6.00,11.00,
1603368,28.00,Yes,Travel_Rarely,1475.00,Cardiology,13.00,2.00,Marketing,1.00,4.00,Female,84.00,3.00,2.00,Nurse,3.00,Single,9854.00,23352.00,3.00,Y,Yes,11.00,3.00,4.00,80.00,0.00,6.00,0.00,3.00,2.00,0.00,2.00,2.00,
1775902,47.00,No,Non-Travel,1169.00,Neurology,14.00,4.00,Technical Degree,1.00,3.00,Male,64.00,3.00,2.00,Other,2.00,Married,5467.00,2125.00,8.00,Y,No,18.00,3.00,3.00,80.00,1.00,16.00,4.00,4.00,8.00,7.00,1.00,7.00,
1871585,56.00,No,Travel_Rarely,1443.00,Cardiology,11.00,5.00,Marketing,1.00,4.00,Female,89.00,2.00,2.00,Nurse,1.00,Married,5380.00,20328.00,4.00,Y,No,16.00,3.00,3.00,80.00,1.00,6.00,3.00,3.00,0.00,0.00,0.00,0.00,
1606461,39.00,No,Travel_Rarely,867.00,Cardiology,9.00,2.00,Medical,1.00,1.00,Male,87.00,3.00,2.00,Therapist,1.00,Married,5151.00,12315.00,1.00,Y,No,25.00,4.00,4.00,80.00,1.00,10.00,3.00,3.00,10.00,0.00,7.00,9.00,
1236472,38.00,No,Travel_Frequently,1394.00,Neurology,8.00,3.00,Medical,1.00,4.00,Female,58.00,2.00,2.00,Other,2.00,Divorced,2133.00,18115.00,1.00,Y,Yes,16.00,3.00,3.00,80.00,1.00,20.00,3.00,3.00,20.00,11.00,0.00,7.00,
1058946,58.00,No,Travel_Rarely,605.00,Cardiology,21.00,3.00,Life Sciences,1.00,4.00,Female,72.00,3.00,4.00,Administrative,4.00,Married,17875.00,11761.00,4.00,Y,Yes,13.00,3.00,3.00,80.00,1.00,29.00,2.00,2.00,1.00,0.00,0.00,0.00,
1683886,32.00,Yes,Travel_Frequently,238.00,Neurology,5.00,2.00,Life Sciences,1.00,1.00,Female,47.00,4.00,1.00,Other,3.00,Single,2432.00,15318.00,3.00,Y,Yes,14.00,3.00,1.00,80.00,0.00,8.00,2.00,3.00,4.00,1.00,0.00,3.00,
1211751,38.00,No,Travel_Rarely,1206.00,Neurology,9.00,2.00,Life Sciences,1.00,2.00,Male,71.00,3.00,1.00,Other,4.00,Divorced,4771.00,14293.00,2.00,Y,No,19.00,3.00,4.00,80.00,2.00,10.00,0.00,4.00,5.00,2.00,0.00,3.00,
1445440,49.00,No,Travel_Frequently,1064.00,Neurology,2.00,1.00,Life Sciences,1.00,2.00,Male,42.00,3.00,5.00,Administrative,4.00,Married,19161.00,13738.00,3.00,Y,No,15.00,3.00,4.00,80.00,0.00,28.00,3.00,3.00,5.00,4.00,4.00,3.00,
1654667,42.00,No,Travel_Rarely,419.00,Cardiology,12.00,4.00,Marketing,1.00,2.00,Male,77.00,3.00,2.00,Nurse,4.00,Divorced,5087.00,2900.00,3.00,Y,Yes,12.00,3.00,3.00,80.00,2.00,14.00,4.00,3.00,0.00,0.00,0.00,0.00,
1265759,27.00,Yes,Travel_Frequently,1337.00,Neurology,22.00,3.00,Human Resources,1.00,1.00,Female,58.00,2.00,1.00,Other,2.00,Married,2863.00,19555.00,1.00,Y,No,12.00,3.00,1.00,80.00,0.00,1.00,2.00,3.00,1.00,0.00,0.00,0.00,
1842922,35.00,No,Travel_Rarely,682.00,Cardiology,18.00,4.00,Medical,1.00,2.00,Male,71.00,3.00,2.00,Nurse,1.00,Married,5561.00,15975.00,0.00,Y,No,16.00,3.00,4.00,80.00,1.00,6.00,2.00,1.00,5.00,3.00,0.00,4.00,
1884938,28.00,No,Non-Travel,1103.00,Neurology,16.00,3.00,Medical,1.00,3.00,Male,49.00,3.00,1.00,Other,3.00,Single,2144.00,2122.00,1.00,Y,No,14.00,3.00,3.00,80.00,0.00,5.00,3.00,2.00,5.00,3.00,1.00,4.00,
1252735,31.00,No,Non-Travel,976.00,Neurology,3.00,2.00,Medical,1.00,3.00,Male,48.00,3.00,1.00,Other,1.00,Divorced,3065.00,3995.00,1.00,Y,Yes,13.00,3.00,4.00,80.00,1.00,4.00,3.00,4.00,4.00,2.00,2.00,3.00,
1201616,36.00,No,Non-Travel,1351.00,Neurology,9.00,4.00,Life Sciences,1.00,1.00,Male,66.00,4.00,1.00,Nurse,2.00,Married,2810.00,9238.00,1.00,Y,No,22.00,4.00,2.00,80.00,0.00,5.00,3.00,3.00,5.00,4.00,0.00,2.00,
1050457,34.00,No,Travel_Rarely,937.00,Cardiology,1.00,3.00,Marketing,1.00,1.00,Male,32.00,3.00,3.00,Nurse,4.00,Single,9888.00,6770.00,1.00,Y,No,21.00,4.00,1.00,80.00,0.00,14.00,3.00,2.00,14.00,8.00,2.00,1.00,
1637651,34.00,No,Travel_Rarely,1239.00,Cardiology,13.00,4.00,Medical,1.00,4.00,Male,39.00,3.00,3.00,Nurse,3.00,Divorced,8628.00,22914.00,1.00,Y,No,18.00,3.00,3.00,80.00,1.00,9.00,2.00,2.00,8.00,7.00,1.00,1.00,
1079566,26.00,No,Travel_Rarely,157.00,Neurology,1.00,3.00,Medical,1.00,3.00,Male,95.00,3.00,1.00,Nurse,1.00,Single,2867.00,20006.00,0.00,Y,No,13.00,3.00,4.00,80.00,0.00,8.00,6.00,2.00,7.00,7.00,7.00,6.00,
1332348,29.00,No,Travel_Rarely,136.00,Neurology,1.00,3.00,Life Sciences,1.00,1.00,Male,89.00,3.00,2.00,Nurse,1.00,Married,5373.00,6225.00,0.00,Y,No,12.00,3.00,1.00,80.00,1.00,6.00,5.00,2.00,5.00,3.00,0.00,2.00,
1051695,32.00,No,Non-Travel,1146.00,Neurology,15.00,4.00,Medical,1.00,3.00,Female,34.00,3.00,2.00,Nurse,4.00,Divorced,6667.00,16542.00,5.00,Y,No,18.00,3.00,2.00,80.00,1.00,9.00,6.00,3.00,5.00,1.00,1.00,2.00,
1154444,31.00,No,Travel_Frequently,1125.00,Neurology,1.00,3.00,Life Sciences,1.00,4.00,Male,48.00,1.00,2.00,Other,1.00,Married,5003.00,5771.00,1.00,Y,No,21.00,4.00,2.00,80.00,0.00,10.00,6.00,3.00,10.00,8.00,8.00,7.00,
1650983,28.00,No,Travel_Rarely,1404.00,Neurology,17.00,3.00,Technical Degree,1.00,3.00,Male,32.00,2.00,1.00,Nurse,4.00,Divorced,2367.00,18779.00,5.00,Y,No,12.00,3.00,1.00,80.00,1.00,6.00,2.00,2.00,4.00,1.00,0.00,3.00,
1130703,38.00,No,Travel_Rarely,1404.00,Cardiology,1.00,3.00,Life Sciences,1.00,1.00,Male,59.00,2.00,1.00,Other,1.00,Single,2858.00,11473.00,4.00,Y,No,14.00,3.00,1.00,80.00,0.00,20.00,3.00,2.00,1.00,0.00,0.00,0.00,
1817679,35.00,No,Travel_Rarely,1224.00,Cardiology,7.00,4.00,Life Sciences,1.00,3.00,Female,55.00,3.00,2.00,Nurse,4.00,Married,5204.00,13586.00,1.00,Y,Yes,11.00,3.00,4.00,80.00,0.00,10.00,2.00,3.00,10.00,8.00,0.00,9.00,
1092771,27.00,No,Travel_Rarely,954.00,Cardiology,9.00,3.00,Marketing,1.00,4.00,Male,44.00,3.00,2.00,Nurse,4.00,Single,4105.00,5099.00,1.00,Y,No,14.00,3.00,1.00,80.00,0.00,7.00,5.00,3.00,7.00,7.00,0.00,7.00,
1356134,32.00,No,Travel_Rarely,1373.00,Cardiology,5.00,4.00,Life Sciences,1.00,4.00,Male,56.00,2.00,2.00,Therapist,4.00,Single,9679.00,10138.00,8.00,Y,No,24.00,4.00,2.00,80.00,0.00,8.00,1.00,3.00,1.00,0.00,0.00,0.00,
1370524,31.00,Yes,Travel_Frequently,754.00,Cardiology,26.00,4.00,Marketing,1.00,1.00,Male,63.00,3.00,2.00,Nurse,4.00,Married,5617.00,21075.00,1.00,Y,Yes,11.00,3.00,3.00,80.00,0.00,10.00,4.00,3.00,10.00,7.00,0.00,8.00,
1232169,53.00,Yes,Travel_Rarely,1168.00,Cardiology,24.00,4.00,Life Sciences,1.00,1.00,Male,66.00,3.00,3.00,Nurse,1.00,Single,10448.00,5843.00,6.00,Y,Yes,13.00,3.00,2.00,80.00,0.00,15.00,2.00,2.00,2.00,2.00,2.00,2.00,
1392392,54.00,No,Travel_Rarely,155.00,Neurology,9.00,2.00,Life Sciences,1.00,1.00,Female,67.00,3.00,2.00,Other,3.00,Married,2897.00,22474.00,3.00,Y,No,11.00,3.00,3.00,80.00,2.00,9.00,6.00,2.00,4.00,3.00,2.00,3.00,
1309342,33.00,No,Travel_Frequently,1303.00,Neurology,7.00,2.00,Life Sciences,1.00,4.00,Male,36.00,3.00,2.00,Nurse,3.00,Divorced,5968.00,18079.00,1.00,Y,No,20.00,4.00,3.00,80.00,3.00,9.00,2.00,3.00,9.00,7.00,2.00,8.00,
1531422,43.00,No,Travel_Rarely,574.00,Neurology,11.00,3.00,Life Sciences,1.00,1.00,Male,30.00,3.00,3.00,Nurse,3.00,Married,7510.00,16873.00,1.00,Y,No,17.00,3.00,2.00,80.00,1.00,10.00,1.00,3.00,10.00,9.00,0.00,9.00,
1126582,38.00,No,Travel_Frequently,1444.00,Neurology,1.00,4.00,Other,1.00,4.00,Male,88.00,3.00,1.00,Other,2.00,Married,2991.00,5224.00,0.00,Y,Yes,11.00,3.00,2.00,80.00,1.00,7.00,2.00,3.00,6.00,2.00,1.00,2.00,
1316742,55.00,No,Travel_Rarely,189.00,Neurology,26.00,4.00,Human Resources,1.00,3.00,Male,71.00,4.00,5.00,Administrative,2.00,Married,19636.00,25811.00,4.00,Y,Yes,18.00,3.00,1.00,80.00,1.00,35.00,0.00,3.00,10.00,9.00,1.00,4.00,
1789942,31.00,No,Travel_Rarely,1276.00,Neurology,2.00,1.00,Medical,1.00,4.00,Female,59.00,1.00,1.00,Nurse,4.00,Divorced,1129.00,17536.00,1.00,Y,Yes,11.00,3.00,3.00,80.00,3.00,1.00,4.00,3.00,1.00,0.00,0.00,0.00,
1583381,39.00,No,Travel_Rarely,119.00,Cardiology,15.00,4.00,Marketing,1.00,2.00,Male,77.00,3.00,4.00,Nurse,1.00,Single,13341.00,25098.00,0.00,Y,No,12.00,3.00,1.00,80.00,0.00,21.00,3.00,3.00,20.00,8.00,11.00,10.00,
1275198,42.00,No,Non-Travel,335.00,Neurology,23.00,2.00,Life Sciences,1.00,4.00,Male,37.00,2.00,2.00,Other,3.00,Single,4332.00,14811.00,1.00,Y,No,12.00,3.00,4.00,80.00,0.00,20.00,2.00,3.00,20.00,9.00,3.00,7.00,
1378502,31.00,No,Non-Travel,697.00,Neurology,10.00,3.00,Medical,1.00,3.00,Female,40.00,3.00,3.00,Administrative,3.00,Married,11031.00,26862.00,4.00,Y,No,20.00,4.00,3.00,80.00,1.00,13.00,2.00,4.00,11.00,7.00,4.00,8.00,
1553116,54.00,No,Travel_Rarely,157.00,Cardiology,10.00,3.00,Medical,1.00,3.00,Female,77.00,3.00,2.00,Therapist,1.00,Single,4440.00,25198.00,6.00,Y,Yes,19.00,3.00,4.00,80.00,0.00,9.00,3.00,3.00,5.00,2.00,1.00,4.00,
1150538,24.00,No,Travel_Rarely,771.00,Neurology,1.00,2.00,Life Sciences,1.00,2.00,Male,45.00,2.00,2.00,Nurse,3.00,Single,4617.00,14120.00,1.00,Y,No,12.00,3.00,2.00,80.00,0.00,4.00,2.00,2.00,4.00,3.00,1.00,2.00,
1553133,23.00,No,Travel_Rarely,571.00,Neurology,12.00,2.00,Other,1.00,4.00,Male,78.00,3.00,1.00,Nurse,4.00,Single,2647.00,13672.00,1.00,Y,No,13.00,3.00,3.00,80.00,0.00,5.00,6.00,4.00,5.00,2.00,1.00,4.00,
1113801,40.00,No,Travel_Frequently,692.00,Neurology,11.00,3.00,Technical Degree,1.00,4.00,Female,73.00,3.00,2.00,Nurse,3.00,Married,6323.00,26849.00,1.00,Y,No,11.00,3.00,1.00,80.00,1.00,10.00,2.00,4.00,10.00,9.00,9.00,4.00,
